epoch,loss,val_loss
281,-0.8523636096300746,-0.11692317880046074
282,-0.5771128893637917,-0.11622384568281167
283,-0.9272391735658322,-0.09010375436374217
284,-0.9363672902867222,-0.09785116667167429
285,-0.7336649284497907,-0.10537550662403741
286,-0.8904656943967041,-0.08459990370721411
287,-0.9346727019701363,-0.1620416484703272
288,-0.8935233553166996,-0.12125823166469375
289,-0.864859679185213,-0.19680196518738183
290,-1.0274832528327236,-0.18513755229067225
291,-0.9655771900619882,-0.1487029540849832
292,-0.8715666512850562,-0.1601470578278361
293,-0.8914201677004157,-0.18021666606537995
294,-1.0063399063921254,-0.1310759049075844
295,-1.0683325070662535,-0.13559742414348658
296,-0.6975091367830735,-0.202277965831247
297,-0.7602749464251526,-0.23640897117266552
298,-0.9195646540757529,-0.20922610131096941
299,-0.9094642505745579,-0.18821183860203505
300,-0.9711608253344682,-0.1846779365438702
301,-0.8041683560894917,-0.17692800472720263
302,-1.0147091207382937,-0.19743730238157087
303,-0.5578571812947615,-0.24119127043349775
304,-1.0144432092101896,-0.11527045250528253
305,-0.8637924048327903,2.7877472438190116
306,-0.7704590239882237,0.08864045426377339
307,-0.932392805448751,-0.14689252106699555
308,-0.9009211056858467,-0.25449985931064906
309,-0.8514670366091929,-0.262401402180472
310,-1.0371903642138998,-0.23199017859107324
311,-0.9123638829336695,-0.2131986713486324
312,-1.1557538301561405,-0.11852242708563325
313,-0.9103616882055846,-0.06866455661925124
314,-0.9046302386681827,2.1878780651357332
315,-0.7464159125083192,0.46465634574838155
316,-1.0155060375426368,-0.030910916072226565
317,-1.0063831082579533,0.025489657296084905
318,-0.921841971531028,-0.06209158904207022
319,-1.1572929920974062,-0.09258559282377093
320,-1.0703269876920571,-0.0930247445891196
321,-1.0563512353480502,-0.14008887947310283
322,-0.7517709229611338,-0.0470621045514521
323,-0.9940991034703232,-0.13567442154525886
324,-1.046158691780561,-0.19041743594079066
325,-1.0002938632983287,-0.281981753723728
326,-0.7580831259860414,-0.24824977052837727
327,-1.0278308137984993,-0.2704329985500201
328,-1.0087038846103151,-0.26634013325392863
329,-0.970889923200699,-0.24586902071373348
330,-1.079275435704607,-0.174360289388733
331,-1.0417759371593722,-0.09939227374884564
332,-1.0947033405790147,1.9833491214725922
333,-0.8447012363540766,0.7521602615675425
334,-1.0595845571815887,-0.09536612203088302
335,-0.8597065056449854,-0.17530863319470077
336,-1.0158862587249304,-0.2623117656086665
337,-0.9896679549498917,-0.2820291932960816
338,-1.0742687039587804,-0.2724218637507956
339,-1.0070662108419035,-0.20182168502805195
340,-1.0727130980117057,-0.21923165880722822
341,-1.0061544141189585,-0.23989413957636382
342,-1.0232086429280551,-0.21784696352805058
343,-0.9350834775486104,-0.22655138374981484
344,-1.0467414025797082,-0.1545270217801075
345,-0.9898988500293973,-0.22028329588277215
346,-1.1073083849040377,-0.18624934250330055
347,-0.9634256316228498,-0.17052781921227536
348,-1.103685564474241,0.04956703747069497
349,-1.1322673199994853,1.0301148620978928
350,-0.9124832642363712,1.6064846311292038
351,-0.9576691618477035,0.07789711435849185
352,-1.1562514071365895,-0.23667712603592223
353,-1.1016626936120086,-0.2927745355309125
354,-1.0634058084879525,-0.2834356955147967
355,-1.2051670968896937,-0.29065409962670047
356,-1.089390668515974,-0.31898943041276395
357,-1.060300909896227,-0.29898664058265645
358,-1.049373971427168,-0.30762590971750664
359,-1.1123349964849674,-0.282194152581604
360,-1.0307039475721276,-0.32939187919031815
361,-0.9625700213168616,-0.30046847153711426
362,-1.1138712634542194,-0.26591242166423096
363,-0.9870088937500259,-0.2848715997080732
364,-1.27476309446618,-0.20634216498564284
365,-0.6043175107169347,-0.2516667986401054
366,-1.1483285476441536,-0.18546752087520565
367,-1.0832629601735484,2.4803713139532824
368,-0.8513472383346404,1.8224066311138825
369,-0.9037201814427234,1.8877156118188254
370,-0.7684354503217034,0.1727103021740659
371,-1.0539696451960232,-1.7892644596686294e-05
372,-1.0576204579202437,-0.08441727541612434
373,-1.1654559038538739,-0.2116808673808255
374,-0.6267121022820918,0.03271078635746017
375,-1.1322397724451179,-0.2986302990459597
376,-1.0580052208124715,-0.3369540015215679
377,-1.2003850670850231,-0.2855965446787743
378,-1.0541143517112725,-0.2436974734919192
379,-1.2062761392460724,-0.15136089967924582
380,-1.1923425017150897,-0.1639428992088316
381,-1.072714771799299,-0.17094061677165576
382,-1.275515979322723,-0.13135219286138206
383,-1.1361122671901431,-0.14716941445858234
384,-1.1331473179269795,-0.1601526423759458
385,-1.2469791705279443,-0.09490412457957252
386,-0.8351185883931876,1.942070118920541
387,-1.2796924373201202,0.3388578783511257
388,-1.187114521946218,1.816148936854873
389,-1.2282112519094586,1.5468246261637832
390,-1.0711143970516555,1.7350358418114027
391,-1.1250817356605123,0.15477273454527543
392,-1.2603275352886893,-0.060413460140473656
393,-1.1495835838207176,-0.05165736125023237
394,-1.2335872081995343,0.2772602018631317
395,-1.2488191333853993,0.739595455962423
396,-1.236815577432298,0.6431108299218743
397,-1.0603356081163449,0.4110112552476059
398,-1.1490642065792231,-0.08226068766540472
399,-1.2221372341340038,-0.18980380131866884
400,-1.2014580686737328,-0.21689714093404258
401,-1.1688627787393702,-0.2504673092794551
402,-1.0613221411253075,-0.2262112731819705
403,-1.2831518226201923,-0.26654844862581506
404,-0.9953921437561426,-0.27988679381168335
405,-0.7468452384890765,-0.26679753169977977
406,-0.9671014766756552,-0.30693854821396055
407,-1.2269231633493625,-0.26845316110375395
408,-1.285905819385964,-0.19492843145319216
409,-1.3456800122622312,-0.13358838720538185
410,-1.2731717264624385,0.10459875498665107
411,-0.8462365685566853,2.2528636817562195
412,-0.9644496438195356,0.7199348442398498
413,-1.1146143069301877,0.26128544393881153
414,-1.2594881838780976,-0.20430497049719468
415,-1.2841112512466974,-0.22075341792439107
416,-0.9418262699473712,-0.3035498718877754
417,-1.3400871576712685,-0.2972851599110736
418,-1.282978106172066,-0.2169916088128282
419,-1.209520461389123,-0.22908378693549802
420,-1.2090311377710927,-0.14245344882929464
421,-0.6958524529998951,-0.324718850250275
422,-1.4096281982263568,-0.12412804142917121
423,-1.4108921219144572,0.9727549450645512
424,-1.044626360042205,0.775936765944964
425,-1.210314784063755,2.5905184005663937
426,-1.1112085652836377,2.2782413558672165
